,Player,Type,Date,Age,Tm,HomeAway,Opp,GS,MP,PTS,FG,FGpct,FGA,FT,FTpct,FTA,3P,3Ppct,3PA,AST,ORB,DRB,TRB,BLK,STL,TOV,+/-,GmSc,PF,3X2X,2X2X,FP
15292,Isaiah Canaan,5,2015-12-30,24.611,PHI,0,SAC,1,31.5,15.0,6.0,0.333,18.0,0.0,0.0,0.0,3.0,0.273,11.0,1.0,0.0,3.0,3.0,0.0,1.0,0.0,9.0,7.0,1.0,0,0,23.75
15293,Isaiah Canaan,5,2016-01-01,24.616,PHI,0,LAL,1,30.97,7.0,2.0,0.182,11.0,2.0,1.0,2.0,1.0,0.125,8.0,1.0,0.0,4.0,4.0,0.0,0.0,3.0,-21.0,-1.4,1.0,0,0,12.5
15294,Isaiah Canaan,5,2016-01-02,24.619,PHI,0,LAC,1,15.05,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,2.0,0.0,2.0,0.0,1.0,0.0,-18.0,-1.6,3.0,0,0,6.0
15295,Isaiah Canaan,5,2016-01-04,24.625,PHI,1,MIN,0,10.35,6.0,2.0,0.333,6.0,1.0,0.5,2.0,1.0,0.25,4.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,3.2,1.0,0,0,9.5
15296,Isaiah Canaan,5,2016-01-07,24.633,PHI,1,ATL,0,16.05,5.0,1.0,0.25,4.0,3.0,0.75,4.0,0.0,0.0,3.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,-33.0,2.4,2.0,0,0,9.25
15297,Isaiah Canaan,5,2016-01-09,24.638,PHI,1,TOR,0,9.73,6.0,2.0,0.667,3.0,0.0,0.0,0.0,2.0,1.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,-11.0,2.6,2.0,0,0,7.5
15298,Isaiah Canaan,5,2016-01-10,24.641,PHI,1,CLE,Did Not Play,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0
15299,Isaiah Canaan,5,2016-01-14,24.652,PHI,1,CHI,0,4.77,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.0,0.0,0.0,0,0,0.0
15300,Isaiah Canaan,5,2016-01-16,24.658,PHI,1,POR,1,31.03,14.0,5.0,0.5,10.0,2.0,0.667,3.0,2.0,0.4,5.0,4.0,0.0,4.0,4.0,1.0,1.0,1.0,14.0,12.9,1.0,0,0,29.5
15301,Isaiah Canaan,5,2016-01-18,24.663,PHI,0,NYK,0,24.18,16.0,4.0,0.5,8.0,5.0,0.833,6.0,3.0,0.6,5.0,1.0,1.0,4.0,5.0,0.0,0.0,1.0,8.0,12.0,3.0,0,0,24.75
15302,Isaiah Canaan,5,2016-01-20,24.668,PHI,0,ORL,0,27.85,15.0,5.0,0.625,8.0,2.0,1.0,2.0,3.0,0.75,4.0,1.0,0.0,1.0,1.0,0.0,2.0,2.0,14.0,12.0,1.0,0,0,22.25
15303,Isaiah Canaan,5,2016-01-24,24.679,PHI,1,BOS,0,15.33,7.0,2.0,0.5,4.0,2.0,1.0,2.0,1.0,0.333,3.0,1.0,0.0,3.0,3.0,0.0,1.0,5.0,-7.0,1.8,2.0,0,0,12.25
15304,Isaiah Canaan,5,2016-01-26,24.685,PHI,1,PHO,0,9.88,7.0,3.0,0.5,6.0,0.0,0.0,0.0,1.0,0.333,3.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,5.0,0.0,0,0,9.5
15305,Isaiah Canaan,5,2016-01-27,24.688,PHI,0,DET,0,22.77,7.0,2.0,0.25,8.0,1.0,1.0,1.0,2.0,0.4,5.0,3.0,0.0,2.0,2.0,0.0,0.0,0.0,-4.0,4.5,1.0,0,0,15.0
15306,Isaiah Canaan,5,2016-01-30,24.696,PHI,1,GSW,0,30.05,18.0,5.0,0.455,11.0,3.0,1.0,3.0,5.0,0.556,9.0,2.0,1.0,3.0,4.0,0.0,4.0,0.0,16.0,19.3,0.0,0,0,36.5
15307,Isaiah Canaan,5,2016-02-03,24.707,PHI,1,ATL,0,19.97,11.0,4.0,0.4,10.0,0.0,0.0,0.0,3.0,0.5,6.0,1.0,0.0,2.0,2.0,0.0,0.0,1.0,-27.0,5.1,2.0,0,0,16.0
15308,Isaiah Canaan,5,2016-02-05,24.712,PHI,0,WAS,0,31.83,18.0,5.0,0.417,12.0,4.0,1.0,4.0,4.0,0.5,8.0,3.0,0.0,3.0,3.0,0.0,1.0,3.0,15.0,12.2,1.0,0,0,28.75
15309,Isaiah Canaan,5,2016-02-06,24.715,PHI,1,BRK,0,24.25,6.0,2.0,0.222,9.0,0.0,0.0,0.0,2.0,0.333,6.0,3.0,1.0,2.0,3.0,0.0,1.0,0.0,7.0,4.1,2.0,0,0,17.25
15310,Isaiah Canaan,5,2016-02-08,24.721,PHI,1,LAC,0,24.83,1.0,0.0,0.0,6.0,1.0,0.5,2.0,0.0,0.0,5.0,2.0,0.0,4.0,4.0,0.0,0.0,2.0,-13.0,-5.0,5.0,0,0,8.0
15311,Isaiah Canaan,5,2016-02-10,24.726,PHI,1,SAC,0,16.32,6.0,2.0,0.286,7.0,0.0,0.0,0.0,2.0,0.333,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-5.0,0.3,4.0,0,0,7.0
15312,Isaiah Canaan,5,2016-02-19,24.751,PHI,0,NOP,0,22.37,13.0,4.0,0.4,10.0,1.0,1.0,1.0,4.0,0.571,7.0,0.0,1.0,2.0,3.0,0.0,1.0,1.0,-5.0,8.9,0.0,0,0,20.25
15313,Isaiah Canaan,5,2016-02-21,24.756,PHI,0,DAL,0,26.8,15.0,6.0,0.5,12.0,0.0,0.0,0.0,3.0,0.375,8.0,1.0,0.0,1.0,1.0,0.0,0.0,2.0,-17.0,6.4,4.0,0,0,18.25
15314,Isaiah Canaan,5,2016-02-23,24.762,PHI,1,ORL,0,19.98,12.0,4.0,0.571,7.0,2.0,1.0,2.0,2.0,0.667,3.0,0.0,0.0,4.0,4.0,0.0,1.0,1.0,-6.0,9.9,0.0,0,0,19.5
15315,Gordon Hayward,5,2015-10-28,25.6,UTA,0,DET,1,35.45,13.0,5.0,0.455,11.0,3.0,0.5,6.0,0.0,0.0,2.0,1.0,1.0,3.0,4.0,1.0,1.0,4.0,1.0,4.9,3.0,0,0,21.5
15316,Gordon Hayward,5,2015-10-30,25.605,UTA,0,PHI,1,31.17,12.0,3.0,0.25,12.0,5.0,0.833,6.0,1.0,0.333,3.0,4.0,2.0,5.0,7.0,0.0,1.0,1.0,16.0,9.3,2.0,0,0,28.75
15317,Gordon Hayward,5,2015-10-31,25.608,UTA,0,IND,1,28.25,11.0,4.0,0.364,11.0,1.0,1.0,1.0,2.0,0.667,3.0,3.0,0.0,0.0,0.0,0.0,1.0,3.0,12.0,3.4,4.0,0,0,17.0
15318,Gordon Hayward,5,2015-11-04,25.619,UTA,1,POR,1,37.83,19.0,7.0,0.35,20.0,4.0,0.667,6.0,1.0,0.2,5.0,0.0,0.0,2.0,2.0,0.0,0.0,2.0,-19.0,4.8,2.0,0,0,21.0
15319,Gordon Hayward,5,2015-11-05,25.622,UTA,0,DEN,1,33.93,20.0,7.0,0.538,13.0,4.0,1.0,4.0,2.0,0.4,5.0,3.0,0.0,3.0,3.0,0.0,1.0,0.0,8.0,16.9,2.0,0,0,31.25
15320,Gordon Hayward,5,2015-11-07,25.627,UTA,1,MEM,1,35.05,18.0,6.0,0.6,10.0,4.0,0.667,6.0,2.0,0.5,4.0,4.0,0.0,6.0,6.0,1.0,0.0,2.0,9.0,15.1,2.0,0,0,33.5
15321,Gordon Hayward,5,2015-11-10,25.636,UTA,0,CLE,1,34.58,17.0,6.0,0.375,16.0,4.0,1.0,4.0,1.0,0.333,3.0,4.0,1.0,2.0,3.0,0.0,2.0,3.0,-7.0,9.3,5.0,0,0,29.75
15322,Gordon Hayward,5,2015-11-12,25.641,UTA,0,MIA,1,37.88,24.0,7.0,0.333,21.0,10.0,0.833,12.0,0.0,0.0,4.0,3.0,2.0,9.0,11.0,0.0,0.0,2.0,8.0,14.7,2.0,0,1,42.75
15323,Gordon Hayward,5,2015-11-13,25.644,UTA,0,ORL,1,29.67,16.0,6.0,0.429,14.0,3.0,0.75,4.0,1.0,0.25,4.0,5.0,1.0,3.0,4.0,0.0,1.0,3.0,-17.0,10.5,2.0,0,0,29.5
15324,Gordon Hayward,5,2015-11-15,25.649,UTA,0,ATL,1,38.03,7.0,3.0,0.333,9.0,1.0,0.5,2.0,0.0,0.0,4.0,2.0,2.0,4.0,6.0,0.0,0.0,3.0,3.0,2.1,1.0,0,0,16.0
15325,Gordon Hayward,5,2015-11-18,25.658,UTA,1,TOR,1,35.32,17.0,6.0,0.4,15.0,3.0,1.0,3.0,2.0,0.4,5.0,1.0,1.0,6.0,7.0,1.0,0.0,1.0,9.0,10.2,4.0,0,0,29.75
15326,Gordon Hayward,5,2015-11-20,25.663,UTA,0,DAL,1,38.4,22.0,8.0,0.571,14.0,4.0,0.667,6.0,2.0,0.5,4.0,4.0,3.0,4.0,7.0,0.0,1.0,3.0,-8.0,17.9,2.0,0,0,38.25
15327,Gordon Hayward,5,2015-11-23,25.671,UTA,1,OKC,1,30.17,19.0,5.0,0.455,11.0,8.0,0.889,9.0,1.0,0.333,3.0,4.0,0.0,3.0,3.0,0.0,2.0,2.0,-13.0,15.8,2.0,0,0,32.25
15328,Gordon Hayward,5,2015-11-25,25.677,UTA,0,LAC,1,40.05,33.0,11.0,0.5,22.0,6.0,0.75,8.0,5.0,0.714,7.0,2.0,1.0,6.0,7.0,0.0,3.0,4.0,22.0,23.3,2.0,0,0,51.25
15329,Gordon Hayward,5,2015-11-28,25.685,UTA,1,NOP,1,35.62,17.0,6.0,0.4,15.0,4.0,0.8,5.0,1.0,0.333,3.0,2.0,0.0,1.0,1.0,0.0,2.0,3.0,15.0,9.2,0.0,0,0,24.25
15330,Gordon Hayward,5,2015-11-30,25.69,UTA,1,GSW,1,37.83,24.0,9.0,0.474,19.0,4.0,1.0,4.0,2.0,0.4,5.0,4.0,0.0,6.0,6.0,0.0,0.0,1.0,3.0,17.5,1.0,0,0,38.0
15331,Gordon Hayward,5,2015-12-03,25.699,UTA,1,ORL,1,38.55,24.0,7.0,0.538,13.0,6.0,0.857,7.0,4.0,0.5,8.0,4.0,0.0,5.0,5.0,0.0,2.0,6.0,-10.0,16.0,4.0,0,0,39.25
15332,Gordon Hayward,5,2015-12-05,25.704,UTA,1,IND,1,43.47,22.0,5.0,0.357,14.0,9.0,0.9,10.0,3.0,0.375,8.0,5.0,3.0,2.0,5.0,0.0,2.0,4.0,-4.0,16.8,3.0,0,0,39.25
15333,Gordon Hayward,5,2015-12-08,25.712,UTA,0,SAC,1,36.53,18.0,6.0,0.5,12.0,3.0,0.75,4.0,3.0,0.5,6.0,6.0,0.0,8.0,8.0,0.0,3.0,3.0,-7.0,17.4,2.0,0,0,43.0
15334,Gordon Hayward,5,2015-12-09,25.715,UTA,1,NYK,1,27.25,24.0,9.0,0.643,14.0,2.0,1.0,2.0,4.0,1.0,4.0,5.0,0.0,4.0,4.0,0.0,1.0,2.0,12.0,20.3,3.0,0,0,39.5
15335,Gordon Hayward,5,2015-12-11,25.721,UTA,1,OKC,1,36.2,19.0,5.0,0.455,11.0,5.0,0.833,6.0,4.0,0.667,6.0,3.0,0.0,8.0,8.0,0.0,2.0,2.0,3.0,16.2,3.0,0,0,38.5
15336,Gordon Hayward,5,2015-12-13,25.726,UTA,0,OKC,1,41.2,22.0,8.0,0.444,18.0,5.0,0.714,7.0,1.0,0.333,3.0,1.0,0.0,4.0,4.0,1.0,1.0,4.0,-9.0,10.2,3.0,0,0,31.0
15337,Gordon Hayward,5,2015-12-14,25.729,UTA,0,SAS,1,22.08,4.0,1.0,0.2,5.0,2.0,1.0,2.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,-42.0,1.7,4.0,0,0,9.0
15338,Gordon Hayward,5,2015-12-16,25.734,UTA,1,NOP,1,39.55,20.0,4.0,0.364,11.0,9.0,0.75,12.0,3.0,0.429,7.0,2.0,0.0,6.0,6.0,0.0,0.0,3.0,-3.0,12.5,1.0,0,0,30.5
15339,Gordon Hayward,5,2015-12-18,25.74,UTA,1,DEN,1,35.73,26.0,8.0,0.471,17.0,6.0,0.857,7.0,4.0,0.571,7.0,4.0,1.0,4.0,5.0,0.0,0.0,2.0,20.0,19.2,1.0,0,0,39.25
15340,Gordon Hayward,5,2015-12-21,25.748,UTA,1,PHO,1,36.0,24.0,8.0,0.5,16.0,6.0,1.0,6.0,2.0,0.222,9.0,4.0,0.0,3.0,3.0,1.0,2.0,1.0,24.0,21.0,1.0,0,0,40.25
15341,Gordon Hayward,5,2015-12-23,25.753,UTA,0,GSW,1,32.32,8.0,2.0,0.133,15.0,4.0,1.0,4.0,0.0,0.0,5.0,1.0,3.0,5.0,8.0,0.0,0.0,1.0,-20.0,1.2,1.0,0,0,19.0
15342,Gordon Hayward,5,2015-12-26,25.762,UTA,1,LAC,1,36.78,28.0,7.0,0.538,13.0,13.0,0.867,15.0,1.0,0.5,2.0,5.0,1.0,5.0,6.0,0.0,2.0,4.0,-6.0,23.4,3.0,0,0,45.5
15343,Gordon Hayward,5,2015-12-28,25.767,UTA,1,PHI,1,37.42,24.0,6.0,0.286,21.0,10.0,0.909,11.0,2.0,0.333,6.0,4.0,1.0,5.0,6.0,1.0,2.0,1.0,9.0,17.6,1.0,0,0,44.0
15344,Gordon Hayward,5,2015-12-30,25.773,UTA,0,MIN,1,35.55,14.0,4.0,0.444,9.0,4.0,0.8,5.0,2.0,0.5,4.0,2.0,1.0,4.0,5.0,1.0,2.0,2.0,-12.0,11.7,3.0,0,0,29.25
15345,Gordon Hayward,5,2015-12-31,25.775,UTA,1,POR,1,33.4,23.0,8.0,0.421,19.0,3.0,1.0,3.0,4.0,0.333,12.0,1.0,0.0,10.0,10.0,0.0,1.0,0.0,4.0,16.8,2.0,0,1,42.5
15346,Gordon Hayward,5,2016-01-02,25.781,UTA,1,MEM,1,42.47,14.0,5.0,0.5,10.0,3.0,0.75,4.0,1.0,0.25,4.0,4.0,0.0,5.0,5.0,0.0,1.0,2.0,-2.0,11.1,2.0,0,0,27.75
15347,Gordon Hayward,5,2016-01-04,25.786,UTA,1,HOU,1,36.07,20.0,7.0,0.389,18.0,3.0,1.0,3.0,3.0,0.5,6.0,3.0,2.0,5.0,7.0,1.0,3.0,5.0,-1.0,13.1,2.0,0,0,40.25
15348,Gordon Hayward,5,2016-01-06,25.792,UTA,0,SAS,1,28.75,18.0,6.0,0.375,16.0,4.0,1.0,4.0,2.0,0.5,4.0,4.0,1.0,3.0,4.0,0.0,1.0,3.0,-27.0,10.8,2.0,0,0,30.5
15349,Gordon Hayward,5,2016-01-07,25.795,UTA,0,HOU,1,37.87,15.0,6.0,0.462,13.0,2.0,0.5,4.0,1.0,0.143,7.0,5.0,0.0,1.0,1.0,0.0,1.0,5.0,-6.0,7.3,0.0,0,0,23.75
15350,Gordon Hayward,5,2016-01-09,25.8,UTA,1,MIA,1,37.22,34.0,14.0,0.636,22.0,4.0,0.4,10.0,2.0,0.333,6.0,1.0,1.0,3.0,4.0,0.0,0.0,8.0,7.0,15.3,2.0,0,0,37.5
15351,Gordon Hayward,5,2016-01-10,25.803,UTA,0,LAL,1,32.98,25.0,10.0,0.476,21.0,4.0,0.667,6.0,1.0,0.333,3.0,2.0,1.0,1.0,2.0,3.0,0.0,3.0,-4.0,14.6,1.0,0,0,35.5
15352,Gordon Hayward,5,2016-01-13,25.811,UTA,0,POR,1,33.18,19.0,6.0,0.5,12.0,6.0,0.857,7.0,1.0,0.25,4.0,9.0,1.0,5.0,6.0,0.0,2.0,1.0,-11.0,21.7,1.0,0,0,44.0
15353,Gordon Hayward,5,2016-01-14,25.814,UTA,1,SAC,1,37.42,21.0,4.0,0.235,17.0,13.0,0.813,16.0,0.0,0.0,8.0,3.0,1.0,7.0,8.0,1.0,1.0,2.0,-3.0,13.3,2.0,0,0,38.5
15354,Gordon Hayward,5,2016-01-16,25.819,UTA,1,LAL,1,29.27,14.0,6.0,0.4,15.0,1.0,0.5,2.0,1.0,0.25,4.0,5.0,1.0,4.0,5.0,0.0,2.0,1.0,32.0,11.5,1.0,0,0,31.75
15355,Gordon Hayward,5,2016-01-18,25.825,UTA,0,CHO,1,48.43,36.0,12.0,0.5,24.0,6.0,1.0,6.0,6.0,0.5,12.0,9.0,1.0,4.0,5.0,1.0,2.0,4.0,-5.0,29.7,3.0,0,0,62.75
15356,Gordon Hayward,5,2016-01-20,25.83,UTA,0,NYK,1,43.33,27.0,8.0,0.421,19.0,10.0,1.0,10.0,1.0,0.25,4.0,5.0,2.0,1.0,3.0,0.0,2.0,3.0,-8.0,19.9,3.0,0,0,41.25
15357,Gordon Hayward,5,2016-01-22,25.836,UTA,0,BRK,1,31.42,21.0,8.0,0.667,12.0,2.0,1.0,2.0,3.0,0.75,4.0,9.0,0.0,4.0,4.0,0.0,1.0,3.0,22.0,20.1,3.0,0,0,41.5
15358,Gordon Hayward,5,2016-01-25,25.844,UTA,1,DET,1,36.72,22.0,7.0,0.304,23.0,7.0,1.0,7.0,1.0,0.143,7.0,5.0,0.0,5.0,5.0,1.0,0.0,3.0,0.0,10.2,3.0,0,0,36.75
15359,Gordon Hayward,5,2016-01-27,25.849,UTA,1,CHO,1,31.85,22.0,9.0,0.643,14.0,1.0,1.0,1.0,3.0,0.75,4.0,5.0,1.0,6.0,7.0,0.0,2.0,2.0,20.0,21.0,2.0,0,0,42.75
15360,Gordon Hayward,5,2016-01-29,25.855,UTA,1,MIN,1,35.47,12.0,4.0,0.444,9.0,3.0,1.0,3.0,1.0,0.25,4.0,2.0,1.0,4.0,5.0,0.0,0.0,2.0,-1.0,7.4,3.0,0,0,20.75
15361,Gordon Hayward,5,2016-02-01,25.863,UTA,1,CHI,1,43.55,27.0,9.0,0.45,20.0,8.0,0.8,10.0,1.0,0.167,6.0,7.0,3.0,9.0,12.0,0.0,1.0,3.0,3.0,22.3,3.0,0,1,55.0
15362,Gordon Hayward,5,2016-02-03,25.868,UTA,1,DEN,1,38.23,16.0,5.0,0.417,12.0,6.0,1.0,6.0,0.0,0.0,4.0,5.0,0.0,2.0,2.0,0.0,0.0,1.0,6.0,10.7,5.0,0,0,25.5
15363,Gordon Hayward,5,2016-02-05,25.874,UTA,1,MIL,1,38.27,18.0,6.0,0.429,14.0,3.0,1.0,3.0,3.0,0.375,8.0,2.0,0.0,5.0,5.0,0.0,0.0,6.0,6.0,6.3,3.0,0,0,25.75
15364,Gordon Hayward,5,2016-02-06,25.877,UTA,0,PHO,1,38.43,22.0,7.0,0.438,16.0,7.0,0.875,8.0,1.0,0.5,2.0,3.0,1.0,5.0,6.0,2.0,1.0,2.0,17.0,16.3,4.0,0,0,39.5
15365,Gordon Hayward,5,2016-02-09,25.885,UTA,0,DAL,1,45.17,20.0,8.0,0.4,20.0,4.0,0.8,5.0,0.0,0.0,6.0,4.0,0.0,5.0,5.0,0.0,1.0,1.0,5.0,11.5,4.0,0,0,33.75
15366,Gordon Hayward,5,2016-02-10,25.888,UTA,0,NOP,1,39.63,21.0,7.0,0.389,18.0,5.0,0.714,7.0,2.0,0.222,9.0,4.0,0.0,4.0,4.0,0.0,2.0,3.0,1.0,13.0,1.0,0,0,35.5
15367,Gordon Hayward,5,2016-02-18,25.91,UTA,0,WAS,1,33.13,19.0,7.0,0.467,15.0,4.0,1.0,4.0,1.0,0.333,3.0,1.0,0.0,5.0,5.0,1.0,2.0,2.0,-14.0,13.4,2.0,0,0,32.25
15368,Gordon Hayward,5,2016-02-19,25.912,UTA,1,BOS,1,36.48,22.0,6.0,0.375,16.0,9.0,0.6,15.0,1.0,0.167,6.0,4.0,0.0,3.0,3.0,0.0,1.0,2.0,21.0,13.1,1.0,0,0,33.25
15369,Gordon Hayward,5,2016-02-21,25.918,UTA,0,POR,1,37.73,21.0,5.0,0.385,13.0,9.0,0.9,10.0,2.0,0.667,3.0,3.0,0.0,5.0,5.0,0.0,4.0,2.0,-9.0,17.5,4.0,0,0,39.75
15370,Gordon Hayward,5,2016-02-23,25.923,UTA,1,HOU,1,40.22,28.0,6.0,0.857,7.0,13.0,0.867,15.0,3.0,0.75,4.0,5.0,3.0,4.0,7.0,0.0,1.0,2.0,-3.0,29.3,3.0,0,0,46.75
15371,Marco Belinelli,5,2015-10-28,29.595,SAC,1,LAC,0,31.95,9.0,3.0,0.25,12.0,0.0,0.0,0.0,3.0,0.429,7.0,7.0,0.0,2.0,2.0,0.0,1.0,0.0,-1.0,7.1,3.0,0,0,25.5
15372,Marco Belinelli,5,2015-10-30,29.6,SAC,1,LAL,0,22.2,6.0,2.0,0.286,7.0,1.0,0.5,2.0,1.0,0.2,5.0,2.0,0.0,2.0,2.0,0.0,1.0,2.0,4.0,1.7,2.0,0,0,13.0
15373,Marco Belinelli,5,2015-10-31,29.603,SAC,0,LAC,0,28.07,11.0,2.0,0.25,8.0,6.0,1.0,6.0,1.0,0.5,2.0,1.0,0.0,2.0,2.0,0.0,1.0,0.0,0.0,7.7,2.0,0,0,17.5
15374,Marco Belinelli,5,2015-11-03,29.611,SAC,1,MEM,0,24.93,12.0,3.0,0.333,9.0,4.0,0.667,6.0,2.0,0.333,6.0,3.0,0.0,0.0,0.0,0.0,0.0,1.0,-6.0,6.0,3.0,0,0,17.0
15375,Marco Belinelli,5,2015-11-04,29.614,SAC,0,PHO,0,26.22,15.0,6.0,0.545,11.0,1.0,1.0,1.0,2.0,0.4,5.0,3.0,0.0,2.0,2.0,0.0,1.0,1.0,-8.0,11.6,2.0,0,0,24.5
15376,Marco Belinelli,5,2015-11-06,29.619,SAC,1,HOU,1,23.03,5.0,2.0,0.2,10.0,1.0,0.5,2.0,0.0,0.0,5.0,2.0,0.0,1.0,1.0,0.0,0.0,0.0,-23.0,0.1,0.0,0,0,9.25
15377,Marco Belinelli,5,2015-11-07,29.622,SAC,1,GSW,0,34.55,22.0,5.0,0.455,11.0,9.0,0.9,10.0,3.0,0.5,6.0,2.0,1.0,2.0,3.0,0.0,1.0,4.0,-15.0,15.2,1.0,0,0,30.25
15378,Marco Belinelli,5,2015-11-09,29.627,SAC,1,SAS,0,31.77,17.0,7.0,0.538,13.0,0.0,0.0,0.0,3.0,0.75,4.0,5.0,1.0,0.0,1.0,0.0,0.0,3.0,-17.0,11.9,0.0,0,0,25.75
15379,Marco Belinelli,5,2015-11-11,29.633,SAC,1,DET,0,27.83,9.0,2.0,0.286,7.0,4.0,1.0,4.0,1.0,0.333,3.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-7.0,2.3,4.0,0,0,9.0
15380,Marco Belinelli,5,2015-11-13,29.638,SAC,1,BRK,0,31.27,14.0,5.0,0.357,14.0,2.0,1.0,2.0,2.0,0.333,6.0,4.0,0.0,2.0,2.0,0.0,2.0,3.0,11.0,8.2,1.0,0,0,26.0
15381,Marco Belinelli,5,2015-11-15,29.644,SAC,1,TOR,0,26.3,7.0,2.0,0.25,8.0,2.0,1.0,2.0,1.0,0.333,3.0,1.0,0.0,2.0,2.0,0.0,1.0,2.0,8.0,1.3,3.0,0,0,12.5
15382,Marco Belinelli,5,2015-11-18,29.652,SAC,0,ATL,0,26.48,8.0,3.0,0.375,8.0,2.0,1.0,2.0,0.0,0.0,2.0,2.0,1.0,2.0,3.0,0.0,0.0,3.0,-6.0,2.5,2.0,0,0,13.25
15383,Marco Belinelli,5,2015-11-19,29.655,SAC,0,MIA,0,26.15,23.0,5.0,0.455,11.0,8.0,0.889,9.0,5.0,0.5,10.0,1.0,0.0,1.0,1.0,0.0,0.0,2.0,-1.0,14.7,3.0,0,0,27.25
15384,Marco Belinelli,5,2015-11-21,29.66,SAC,0,ORL,0,26.72,13.0,3.0,0.429,7.0,5.0,0.833,6.0,2.0,0.4,5.0,3.0,0.0,2.0,2.0,0.0,0.0,0.0,22.0,10.8,2.0,0,0,21.0
15385,Marco Belinelli,5,2015-11-23,29.666,SAC,0,CHO,0,38.38,17.0,7.0,0.412,17.0,1.0,1.0,1.0,2.0,0.25,8.0,3.0,0.0,0.0,0.0,0.0,2.0,1.0,-23.0,9.8,3.0,0,0,26.0
15386,Marco Belinelli,5,2015-11-25,29.671,SAC,0,MIL,0,23.02,17.0,5.0,0.5,10.0,4.0,0.8,5.0,3.0,0.429,7.0,1.0,0.0,1.0,1.0,0.0,2.0,0.0,1.0,14.6,0.0,0,0,25.25
15387,Marco Belinelli,5,2015-11-27,29.677,SAC,1,MIN,0,33.87,17.0,7.0,0.583,12.0,0.0,0.0,1.0,3.0,0.6,5.0,2.0,0.0,2.0,2.0,1.0,0.0,4.0,-8.0,8.9,2.0,0,0,24.0
15388,Marco Belinelli,5,2015-11-28,29.679,SAC,0,GSW,0,22.45,5.0,2.0,0.2,10.0,1.0,1.0,1.0,0.0,0.0,7.0,2.0,0.0,1.0,1.0,0.0,0.0,3.0,-16.0,-3.3,2.0,0,0,7.75
15389,Marco Belinelli,5,2015-11-30,29.685,SAC,1,DAL,0,15.4,2.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,2.0,-3.0,0.7,1.0,0,0,4.0
15390,Marco Belinelli,5,2015-12-03,29.693,SAC,1,BOS,0,25.9,5.0,2.0,0.25,8.0,0.0,0.0,0.0,1.0,0.2,5.0,2.0,0.0,3.0,3.0,0.0,0.0,1.0,-9.0,1.5,0.0,0,0,11.75
15391,Marco Belinelli,5,2015-12-05,29.699,SAC,0,HOU,0,15.62,6.0,3.0,0.5,6.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,3.0,3.0,0.0,0.0,1.0,-15.0,2.1,2.0,0,0,9.25
15392,Marco Belinelli,5,2015-12-06,29.701,SAC,0,OKC,0,25.82,16.0,6.0,0.462,13.0,3.0,1.0,3.0,1.0,0.167,6.0,2.0,1.0,3.0,4.0,0.0,0.0,4.0,4.0,7.9,1.0,0,0,22.5
15393,Marco Belinelli,5,2015-12-08,29.707,SAC,1,UTA,0,20.43,10.0,3.0,0.429,7.0,2.0,1.0,2.0,2.0,0.4,5.0,2.0,0.0,1.0,1.0,0.0,0.0,0.0,-5.0,7.2,2.0,0,0,15.25
15394,Marco Belinelli,5,2015-12-10,29.712,SAC,1,NYK,0,19.92,6.0,3.0,0.3,10.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.1,2.0,0,0,9.75
15395,Marco Belinelli,5,2015-12-15,29.726,SAC,1,HOU,0,26.8,9.0,3.0,0.3,10.0,0.0,0.0,0.0,3.0,0.429,7.0,1.0,1.0,1.0,2.0,0.0,0.0,2.0,5.0,2.1,2.0,0,0,13.5
15396,Marco Belinelli,5,2015-12-18,29.734,SAC,0,MIN,0,17.98,4.0,2.0,0.5,4.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,1.0,1.0,0.0,0.0,2.0,4.0,1.7,0.0,0,0,7.25
15397,Marco Belinelli,5,2015-12-20,29.74,SAC,0,TOR,0,25.55,6.0,2.0,0.4,5.0,2.0,1.0,2.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,-15.0,3.7,0.0,0,0,8.5
