,Team,Date,HomeAway,Opp,WinLoss,TmScore,OppScore,ORtg,DRtg,Pace,FTr,3PAr,TS%,TRB%,AST%,STL%,BLK%,O_eFG%,O_TOV%,O_ORB%,O_FTFTA,D_eFG%,D_TOV%,D_ORB%,D_FTFTA
6867,MIL,2011-03-30,0,TOR,1.0,104,98,121.7,114.7,85.5,0.338,0.247,0.588,51.4,68.4,11.7,7.9,0.552,13.7,36.1,0.247,0.546,15.3,67.6,0.197
6868,MIL,2011-04-01,0,IND,0.0,88,89,102.9,104.0,85.6,0.263,0.275,0.493,45.3,41.2,8.2,6.0,0.463,8.2,20.9,0.175,0.481,13.1,69.8,0.179
6869,MIL,2011-04-02,1,PHI,,93,87,96.9,90.6,87.0,0.324,0.122,0.55,52.3,50.0,6.2,5.5,0.507,17.6,13.9,0.243,0.425,12.0,80.0,0.149
6870,MIL,2011-04-05,0,ORL,0.0,72,78,77.7,84.2,92.6,0.227,0.267,0.436,40.2,51.9,9.7,4.3,0.4,17.9,9.5,0.16,0.403,20.2,72.5,0.358
6871,MIL,2011-04-06,0,MIA,1.0,90,85,106.3,100.4,84.6,0.197,0.263,0.545,46.9,47.1,13.0,7.8,0.493,9.8,16.2,0.197,0.459,16.1,72.7,0.23
6872,MIL,2011-04-08,0,DET,0.0,100,110,109.8,120.8,91.1,0.191,0.202,0.518,39.5,43.9,8.8,4.3,0.478,8.5,22.7,0.169,0.513,13.0,59.5,0.35
6873,MIL,2011-04-09,1,CLE,1.0,108,101,118.5,110.9,91.1,0.247,0.284,0.601,47.9,75.6,4.4,10.0,0.568,10.0,16.7,0.198,0.526,12.9,78.4,0.26
6874,MIL,2011-04-11,1,TOR,1.0,93,86,100.3,92.7,92.7,0.395,0.224,0.521,47.4,62.5,10.8,8.7,0.441,14.4,25.6,0.342,0.389,17.4,65.4,0.284
6875,MIL,2011-04-13,0,OKC,,110,106,107.4,103.5,92.8,0.307,0.205,0.551,39.5,55.0,14.6,8.8,0.494,11.5,17.0,0.261,0.523,19.3,66.7,0.159
6876,MIL,2011-12-26,0,CHA,0.0,95,96,100.3,101.4,94.7,0.274,0.274,0.505,42.9,61.8,6.3,3.0,0.452,11.3,17.8,0.226,0.465,14.4,67.4,0.186
6877,MIL,2011-12-27,1,MIN,1.0,98,95,101.1,98.0,97.0,0.213,0.17,0.477,45.5,60.0,13.4,8.9,0.436,10.5,29.6,0.17,0.443,21.8,64.4,0.471
6878,MIL,2011-12-30,1,WAS,1.0,102,81,108.1,85.9,94.3,0.342,0.274,0.607,58.8,66.7,5.3,10.4,0.589,19.2,27.8,0.219,0.394,13.0,81.6,0.165
6879,MIL,2012-01-02,0,DEN,0.0,86,91,91.1,96.4,94.4,0.125,0.216,0.463,43.7,51.4,8.5,12.5,0.449,13.1,20.0,0.08,0.422,14.4,69.0,0.253
6880,MIL,2012-01-03,0,UTA,0.0,73,85,80.9,94.2,90.2,0.168,0.221,0.358,49.0,55.2,8.9,9.4,0.316,12.1,36.5,0.137,0.508,23.5,71.4,0.273
6881,MIL,2012-01-05,0,SAC,0.0,100,103,104.7,107.8,95.5,0.276,0.25,0.587,36.0,66.7,12.6,2.9,0.572,19.0,17.9,0.171,0.429,15.4,51.1,0.275
6882,MIL,2012-01-07,0,LAC,0.0,86,92,97.1,103.9,88.6,0.338,0.25,0.468,53.2,62.1,7.9,4.0,0.4,13.2,31.0,0.275,0.478,13.1,78.4,0.377
6883,MIL,2012-01-08,0,PHO,0.0,93,109,102.6,120.2,90.7,0.279,0.174,0.482,51.3,62.2,9.9,1.8,0.448,11.9,32.6,0.186,0.623,14.2,78.1,0.169
6884,MIL,2012-01-10,1,SAS,1.0,106,103,115.6,112.3,91.7,0.118,0.165,0.593,46.2,70.5,7.6,6.6,0.571,11.0,18.9,0.106,0.627,16.3,82.1,0.12
6885,MIL,2012-01-12,1,DET,1.0,102,93,120.2,109.6,84.8,0.218,0.282,0.597,50.0,67.6,10.6,10.1,0.545,14.1,34.2,0.218,0.466,15.9,68.8,0.324
6886,MIL,2012-01-13,0,DAL,0.0,76,102,84.6,113.6,89.8,0.205,0.308,0.447,45.6,51.7,10.0,1.9,0.404,18.3,25.5,0.167,0.587,17.0,75.0,0.187
6887,MIL,2012-01-16,0,PHI,0.0,82,94,93.7,107.4,87.6,0.187,0.187,0.505,51.3,45.7,5.7,9.8,0.487,16.5,22.5,0.12,0.506,9.1,80.0,0.107
6888,MIL,2012-01-17,1,DEN,0.0,95,105,98.1,108.5,96.8,0.154,0.253,0.489,50.6,55.3,10.3,20.0,0.456,15.6,29.8,0.132,0.507,15.7,76.3,0.387
6889,MIL,2012-01-20,0,NYK,1.0,100,86,103.2,88.8,96.9,0.244,0.268,0.551,52.2,48.7,11.4,2.0,0.524,17.3,27.9,0.171,0.411,21.5,74.5,0.356
6890,MIL,2012-01-22,0,MIA,1.0,91,82,102.7,92.5,88.6,0.425,0.375,0.479,50.0,64.3,11.3,9.1,0.381,12.8,33.3,0.375,0.396,20.3,69.2,0.433
6891,MIL,2012-01-23,1,ATL,0.0,92,97,95.7,101.0,96.1,0.185,0.185,0.462,51.6,67.6,6.2,8.3,0.429,11.6,25.5,0.141,0.476,11.5,83.3,0.217
6892,MIL,2012-01-25,0,HOU,1.0,105,99,110.8,104.5,94.7,0.187,0.319,0.533,45.3,66.7,8.4,12.9,0.505,9.2,21.7,0.143,0.452,10.5,67.3,0.161
6893,MIL,2012-01-27,0,CHI,0.0,100,107,108.0,115.6,92.6,0.174,0.261,0.505,46.2,56.4,4.3,2.7,0.462,13.2,31.8,0.163,0.483,7.1,59.2,0.222
6894,MIL,2012-01-28,1,LAL,1.0,100,89,116.2,103.4,86.1,0.2,0.238,0.574,44.3,52.5,8.1,9.5,0.531,8.4,17.6,0.188,0.476,13.5,64.4,0.134
6895,MIL,2012-01-30,1,DET,1.0,103,82,116.9,93.0,88.1,0.371,0.243,0.632,49.4,58.3,11.3,6.8,0.586,15.6,21.9,0.3,0.392,14.8,66.7,0.205
6896,MIL,2012-02-01,1,MIA,1.0,105,97,113.2,104.5,92.8,0.284,0.261,0.53,48.8,76.9,9.7,9.4,0.5,10.8,27.7,0.193,0.527,16.9,77.1,0.274
6897,MIL,2012-02-03,0,DET,0.0,80,88,88.7,97.6,90.1,0.446,0.23,0.452,46.6,38.5,7.8,6.0,0.372,14.5,23.4,0.338,0.444,14.4,73.2,0.198
6898,MIL,2012-02-04,1,CHI,0.0,90,113,96.9,121.7,92.8,0.204,0.129,0.444,42.4,40.5,6.5,8.3,0.403,7.3,23.6,0.161,0.611,12.4,70.3,0.033
6899,MIL,2012-02-07,1,PHO,0.0,105,107,116.0,118.2,90.5,0.247,0.247,0.585,46.4,64.1,5.5,8.7,0.537,12.6,25.6,0.222,0.527,11.0,64.4,0.085
6900,MIL,2012-02-08,0,TOR,1.0,105,99,110.6,104.3,95.0,0.514,0.347,0.595,53.4,60.6,11.6,16.7,0.542,17.7,29.3,0.375,0.461,12.6,74.5,0.178
6901,MIL,2012-02-10,0,CLE,,113,112,106.6,105.7,96.0,0.316,0.245,0.506,51.5,65.0,6.6,11.3,0.449,11.1,30.2,0.255,0.534,14.3,76.1,0.205
6902,MIL,2012-02-11,1,ORL,0.0,94,99,106.7,112.4,88.1,0.075,0.237,0.489,53.3,66.7,3.4,11.4,0.468,10.3,33.3,0.075,0.525,10.0,78.0,0.173
6903,MIL,2012-02-13,1,MIA,0.0,96,114,104.9,124.6,91.5,0.298,0.274,0.505,42.2,63.6,12.0,7.2,0.446,12.0,29.2,0.25,0.56,14.5,60.0,0.253
6904,MIL,2012-02-15,1,NOH,0.0,89,92,102.7,106.1,86.7,0.209,0.209,0.474,45.5,54.5,10.4,15.4,0.424,12.2,32.7,0.186,0.494,16.3,61.5,0.163
6905,MIL,2012-02-17,0,ORL,0.0,85,94,91.0,100.7,93.4,0.189,0.233,0.436,45.2,54.5,7.5,12.8,0.4,11.8,23.1,0.144,0.493,16.3,73.2,0.25
6906,MIL,2012-02-19,0,NJN,1.0,92,85,104.5,96.6,88.0,0.279,0.221,0.476,55.2,48.5,6.8,4.8,0.424,15.0,43.8,0.221,0.371,9.1,66.7,0.259
6907,MIL,2012-02-20,1,ORL,0.0,90,93,107.2,110.8,83.9,0.143,0.242,0.465,47.3,45.9,10.7,9.3,0.434,11.0,38.9,0.121,0.487,14.7,59.0,0.25
6908,MIL,2012-02-22,0,CHI,0.0,91,110,100.6,121.6,90.4,0.216,0.148,0.472,37.2,54.1,12.2,9.1,0.432,7.7,25.5,0.17,0.582,18.3,54.8,0.228
6909,MIL,2012-02-28,1,WAS,1.0,119,118,125.4,124.4,94.9,0.407,0.275,0.555,51.7,73.2,11.6,4.8,0.495,9.3,40.0,0.319,0.557,13.5,66.7,0.241
6910,MIL,2012-02-29,0,BOS,0.0,96,102,101.4,107.7,94.7,0.167,0.156,0.466,48.5,64.1,5.3,5.6,0.427,10.4,32.0,0.146,0.477,12.4,64.7,0.218
6911,MIL,2012-03-02,0,ATL,0.0,94,99,92.5,97.4,101.6,0.329,0.212,0.483,45.7,59.4,10.8,0.0,0.412,14.1,20.0,0.282,0.5,19.9,75.0,0.151
6912,MIL,2012-03-03,0,ORL,0.0,98,114,101.0,117.5,97.1,0.342,0.203,0.539,41.8,56.8,10.3,5.6,0.506,18.0,23.8,0.228,0.605,17.0,62.2,0.198
6913,MIL,2012-03-05,1,PHI,1.0,97,93,103.6,99.3,93.7,0.261,0.227,0.494,47.0,68.6,4.3,8.0,0.438,11.7,26.7,0.227,0.41,10.3,63.6,0.17
6914,MIL,2012-03-07,1,CHI,0.0,104,106,119.2,121.5,87.3,0.216,0.17,0.54,44.9,69.0,13.8,6.0,0.506,9.4,37.2,0.17,0.548,15.8,54.3,0.181
6915,MIL,2012-03-09,1,NYK,1.0,119,114,123.1,117.9,96.7,0.226,0.28,0.582,53.3,66.7,8.3,7.6,0.554,12.8,39.5,0.172,0.596,15.6,71.9,0.181
6916,MIL,2012-03-11,0,TOR,1.0,105,99,116.4,109.7,90.2,0.479,0.247,0.594,45.6,74.3,6.7,5.5,0.521,11.1,21.1,0.397,0.488,12.1,68.3,0.174
6917,MIL,2012-03-12,0,NJN,1.0,105,99,108.2,102.0,97.0,0.12,0.272,0.542,50.0,74.4,8.2,3.4,0.522,11.0,20.9,0.098,0.513,14.5,85.7,0.276
6918,MIL,2012-03-14,1,CLE,1.0,115,105,122.2,111.5,94.1,0.244,0.267,0.604,59.0,82.6,10.6,9.8,0.576,13.6,41.0,0.186,0.512,12.7,75.0,0.212
6919,MIL,2012-03-16,0,GSW,1.0,120,98,131.3,107.2,91.4,0.237,0.237,0.584,60.7,73.3,13.1,7.0,0.538,7.2,36.4,0.215,0.506,12.0,84.4,0.228
6920,MIL,2012-03-20,0,POR,1.0,116,87,124.8,93.6,92.9,0.157,0.253,0.654,44.3,72.9,10.8,10.3,0.645,12.8,18.2,0.108,0.396,17.6,63.0,0.268
6921,MIL,2012-03-22,1,BOS,0.0,91,100,91.4,100.5,99.5,0.222,0.167,0.461,51.0,63.9,6.0,9.7,0.417,13.2,21.2,0.178,0.522,11.4,86.4,0.079
6922,MIL,2012-03-23,0,CHA,1.0,112,92,121.3,99.6,92.4,0.233,0.144,0.564,56.0,64.6,5.4,7.9,0.556,8.3,33.3,0.133,0.411,10.3,75.6,0.274
6923,MIL,2012-03-24,1,IND,0.0,104,125,109.4,131.5,95.1,0.198,0.231,0.526,43.0,75.0,4.2,4.2,0.495,10.8,25.5,0.154,0.554,9.0,64.1,0.381
6924,MIL,2012-03-26,0,NYK,0.0,80,89,81.2,90.4,98.5,0.212,0.282,0.43,43.2,54.8,12.2,0.0,0.4,17.0,18.0,0.141,0.399,20.5,71.1,0.405
6925,MIL,2012-03-27,1,ATL,1.0,108,101,113.6,106.2,95.1,0.182,0.125,0.568,46.2,65.9,10.5,11.5,0.528,10.4,25.6,0.17,0.542,18.7,66.7,0.119
6926,MIL,2012-03-30,0,CLE,1.0,121,84,135.0,93.8,89.6,0.205,0.182,0.631,55.9,64.0,10.0,4.8,0.625,5.9,28.2,0.125,0.435,9.7,75.9,0.118
6927,MIL,2012-03-31,1,MEM,0.0,95,99,97.7,101.8,97.3,0.341,0.207,0.504,40.2,61.8,12.3,5.5,0.445,13.7,18.4,0.268,0.443,14.5,62.5,0.239
6928,MIL,2012-04-02,0,WAS,1.0,112,98,115.7,101.2,96.8,0.349,0.12,0.585,57.8,58.1,7.2,3.2,0.542,16.6,36.6,0.265,0.488,15.9,78.6,0.235
6929,MIL,2012-04-04,1,CLE,1.0,107,98,113.9,104.3,93.9,0.202,0.131,0.585,48.2,43.8,11.7,7.2,0.583,14.9,32.4,0.107,0.453,15.2,58.8,0.126
6930,MIL,2012-04-06,1,CHA,1.0,95,90,97.3,92.2,97.6,0.264,0.165,0.468,44.1,73.0,14.3,8.2,0.434,9.0,21.6,0.176,0.435,17.3,66.7,0.188
6931,MIL,2012-04-07,1,POR,1.0,116,94,124.9,101.2,92.9,0.117,0.266,0.587,59.8,66.0,9.7,10.7,0.564,13.2,39.0,0.106,0.474,13.7,80.5,0.256
6932,MIL,2012-04-09,1,OKC,0.0,89,109,93.6,114.6,95.1,0.149,0.218,0.48,44.3,70.3,8.4,9.8,0.46,15.5,22.5,0.103,0.531,15.6,66.7,0.284
6933,MIL,2012-04-11,1,NYK,0.0,107,111,110.6,114.7,96.8,0.282,0.294,0.56,48.1,59.5,8.3,10.9,0.541,14.3,28.9,0.176,0.55,15.6,72.2,0.288
6934,MIL,2012-04-13,0,DET,1.0,113,97,119.5,102.6,94.5,0.253,0.172,0.584,51.9,80.0,6.3,11.8,0.546,7.6,21.1,0.207,0.494,14.5,82.1,0.256
6935,MIL,2012-04-14,1,IND,0.0,99,105,108.9,115.5,90.9,0.31,0.274,0.519,44.3,56.8,5.5,11.0,0.494,9.5,23.9,0.19,0.44,8.0,62.7,0.261
6936,MIL,2012-04-18,0,WAS,0.0,112,121,114.6,123.8,97.7,0.29,0.204,0.534,53.9,52.4,8.2,6.7,0.478,8.7,31.9,0.247,0.597,9.2,78.6,0.182
6937,MIL,2012-04-19,0,IND,0.0,109,118,112.7,122.0,96.8,0.375,0.227,0.532,52.2,40.5,5.2,9.5,0.455,11.3,33.3,0.33,0.511,7.9,70.2,0.275
6938,MIL,2012-04-21,1,NJN,1.0,106,95,108.0,96.8,98.2,0.44,0.155,0.529,54.9,57.9,8.1,5.4,0.476,10.7,27.7,0.31,0.488,13.9,84.1,0.128
6939,MIL,2012-04-23,1,TOR,1.0,92,86,99.3,92.8,92.7,0.462,0.218,0.49,46.7,55.2,10.8,11.3,0.41,10.5,22.0,0.359,0.474,20.0,76.2,0.184
6940,MIL,2012-04-25,1,PHI,0.0,85,90,86.7,91.8,98.0,0.111,0.198,0.5,50.5,72.2,8.2,12.9,0.481,19.8,20.5,0.086,0.381,9.2,72.9,0.129
6941,MIL,2012-04-26,0,BOS,0.0,74,87,75.0,88.2,98.6,0.295,0.115,0.42,52.7,58.6,11.2,6.3,0.385,20.7,22.4,0.179,0.448,14.0,86.4,0.103
6942,MIL,2012-11-02,0,BOS,1.0,99,88,104.4,92.8,94.8,0.14,0.209,0.542,56.1,65.0,12.7,8.3,0.512,16.5,26.8,0.128,0.48,17.8,85.4,0.23
6943,MIL,2012-11-03,1,CLE,1.0,105,102,105.7,102.6,99.4,0.266,0.304,0.595,46.8,78.0,8.1,13.4,0.576,14.5,8.3,0.177,0.506,13.5,79.1,0.217
6944,MIL,2012-11-07,1,MEM,0.0,90,108,98.1,117.7,91.7,0.231,0.165,0.449,45.6,62.9,10.9,13.4,0.418,9.1,29.6,0.154,0.566,13.3,69.4,0.169
6945,MIL,2012-11-09,0,WAS,1.0,101,91,103.8,93.5,97.3,0.244,0.192,0.585,51.4,52.5,11.3,10.0,0.551,19.6,18.8,0.192,0.462,18.6,76.2,0.244
6946,MIL,2012-11-10,1,BOS,0.0,92,96,101.1,105.5,91.0,0.295,0.216,0.463,52.4,57.1,7.7,5.3,0.415,10.0,32.7,0.216,0.479,13.9,80.0,0.375
6947,MIL,2012-11-12,0,PHI,1.0,105,96,102.7,93.9,102.3,0.225,0.25,0.597,60.8,61.0,7.8,11.5,0.556,20.7,18.2,0.2,0.494,14.0,91.3,0.141
6948,MIL,2012-11-14,1,IND,1.0,99,85,107.0,91.9,92.5,0.275,0.176,0.485,46.5,63.2,11.9,13.3,0.434,5.6,27.5,0.22,0.406,16.9,66.7,0.25
6949,MIL,2012-11-17,1,NOH,1.0,117,113,123.4,119.2,94.8,0.258,0.269,0.565,53.2,65.1,9.5,7.1,0.532,9.6,36.4,0.194,0.597,18.0,75.8,0.273
6950,MIL,2012-11-19,0,CHA,0.0,98,102,99.5,103.6,98.5,0.118,0.172,0.501,47.0,59.1,5.1,16.9,0.484,12.5,21.4,0.086,0.457,14.4,73.2,0.329
6951,MIL,2012-11-21,0,MIA,,106,113,102.4,109.2,93.7,0.11,0.266,0.464,46.5,39.1,8.7,4.4,0.445,8.8,27.6,0.083,0.523,13.0,72.1,0.267
6952,MIL,2012-11-24,1,CHI,0.0,86,93,97.8,105.8,87.9,0.114,0.193,0.465,42.6,52.6,11.4,15.2,0.449,8.9,22.7,0.08,0.415,14.6,60.0,0.305
6953,MIL,2012-11-26,0,CHI,1.0,93,92,107.8,106.6,86.3,0.224,0.176,0.498,47.4,59.0,4.6,17.4,0.476,11.4,33.3,0.141,0.469,14.5,62.2,0.213
6954,MIL,2012-11-28,1,NYK,0.0,88,102,97.7,113.3,90.0,0.292,0.181,0.542,48.6,72.7,8.9,7.7,0.493,17.3,14.3,0.236,0.555,14.3,79.5,0.288
6955,MIL,2012-11-30,0,MIN,0.0,85,95,89.7,100.2,94.8,0.172,0.194,0.425,45.6,41.2,10.6,20.6,0.392,9.9,24.5,0.129,0.437,13.2,68.0,0.218
6956,MIL,2012-12-01,1,BOS,1.0,91,88,99.5,96.2,91.4,0.253,0.165,0.518,49.4,66.7,6.6,9.5,0.481,13.8,22.0,0.19,0.451,15.2,75.0,0.171
6957,MIL,2012-12-03,0,NOH,0.0,81,102,102.9,129.6,78.7,0.303,0.25,0.47,51.9,69.0,6.4,12.9,0.434,15.7,44.2,0.197,0.555,8.4,61.8,0.134
6958,MIL,2012-12-05,0,SAS,0.0,99,110,101.6,112.9,97.4,0.345,0.143,0.512,40.4,68.6,11.3,6.3,0.446,10.2,17.0,0.286,0.506,14.9,66.7,0.282
6959,MIL,2012-12-07,1,CHA,1.0,108,93,118.3,101.9,91.3,0.34,0.149,0.5,56.7,52.6,5.5,20.6,0.436,8.5,42.6,0.277,0.463,10.4,72.0,0.222
6960,MIL,2012-12-09,0,BRK,1.0,97,88,103.6,94.0,93.7,0.423,0.225,0.576,42.9,63.6,14.9,13.0,0.514,17.6,15.8,0.338,0.449,18.3,69.2,0.215
6961,MIL,2012-12-12,1,SAC,1.0,98,85,107.1,92.9,91.5,0.25,0.177,0.46,54.5,56.4,8.7,9.0,0.438,7.8,41.4,0.146,0.39,15.1,69.2,0.209
6962,MIL,2012-12-14,0,CLE,1.0,90,86,98.9,94.5,91.0,0.325,0.181,0.474,48.3,69.7,17.6,11.1,0.428,15.2,36.7,0.229,0.451,21.6,62.5,0.16
6963,MIL,2012-12-15,1,LAC,0.0,85,111,93.8,122.5,90.6,0.301,0.253,0.452,44.9,50.0,6.6,7.0,0.404,12.1,26.9,0.217,0.567,10.6,70.3,0.22
6964,MIL,2012-12-18,1,IND,1.0,98,93,103.4,98.1,94.8,0.302,0.163,0.503,42.0,48.6,10.6,16.7,0.465,13.3,26.7,0.209,0.413,17.4,58.1,0.338
6965,MIL,2012-12-19,0,MEM,0.0,80,90,85.0,95.6,94.2,0.224,0.235,0.428,44.0,36.7,10.6,6.3,0.382,14.6,22.0,0.176,0.426,14.2,66.0,0.17
6966,MIL,2012-12-21,0,BOS,,99,94,96.8,91.9,92.6,0.434,0.193,0.501,56.4,61.1,7.8,4.3,0.464,17.5,31.9,0.265,0.41,12.0,77.8,0.181
6967,MIL,2012-12-22,1,CLE,0.0,82,94,88.7,101.7,92.4,0.291,0.253,0.46,46.1,54.8,5.4,9.9,0.418,13.6,19.6,0.203,0.46,11.2,74.4,0.148
6968,MIL,2012-12-26,1,BRK,1.0,108,93,114.2,98.3,94.6,0.226,0.202,0.585,53.3,60.0,12.7,7.5,0.536,16.3,33.3,0.214,0.409,13.2,70.0,0.239
6969,MIL,2012-12-29,1,MIA,1.0,104,85,112.4,91.8,92.5,0.173,0.214,0.493,46.9,72.5,18.4,12.7,0.449,4.5,26.9,0.163,0.461,18.8,70.5,0.197
6970,MIL,2012-12-30,0,DET,0.0,94,96,110.4,112.8,85.1,0.221,0.299,0.556,41.3,52.8,8.2,7.8,0.532,12.4,24.4,0.156,0.512,15.3,59.0,0.146
6971,MIL,2013-01-02,1,SAS,0.0,110,117,111.6,118.7,98.6,0.273,0.193,0.558,54.0,55.8,4.1,12.5,0.517,14.0,28.9,0.216,0.567,7.5,81.0,0.18
6972,MIL,2013-01-04,1,HOU,0.0,101,115,99.6,113.4,101.4,0.264,0.161,0.52,58.3,59.0,9.9,14.0,0.483,20.5,38.6,0.195,0.62,17.2,80.0,0.145
6973,MIL,2013-01-05,0,IND,0.0,80,95,91.7,108.9,87.3,0.22,0.22,0.445,39.8,58.1,8.0,13.9,0.409,12.6,26.0,0.159,0.451,10.6,54.2,0.13
6974,MIL,2013-01-08,1,PHO,1.0,108,99,115.4,105.8,93.6,0.209,0.187,0.543,47.9,59.5,6.4,14.3,0.511,10.0,34.6,0.165,0.433,13.6,63.6,0.233
6975,MIL,2013-01-09,0,CHI,1.0,104,96,106.6,98.4,97.5,0.25,0.262,0.558,51.6,53.8,11.3,17.6,0.524,14.6,27.5,0.19,0.432,12.6,69.8,0.147
6976,MIL,2013-01-11,1,DET,0.0,87,103,90.8,107.5,95.9,0.209,0.176,0.438,48.5,44.4,6.3,17.6,0.401,10.8,26.0,0.154,0.478,10.6,71.4,0.189
6977,MIL,2013-01-13,0,TOR,1.0,107,96,120.9,108.4,88.5,0.299,0.247,0.614,44.4,72.5,5.6,8.3,0.571,12.1,25.8,0.247,0.441,13.4,58.5,0.247
6978,MIL,2013-01-15,0,LAL,0.0,88,104,96.7,114.3,91.0,0.232,0.295,0.42,54.0,44.1,4.4,7.3,0.395,9.5,35.6,0.137,0.56,8.0,80.5,0.119
6979,MIL,2013-01-17,0,PHO,1.0,98,94,94.4,90.5,103.8,0.217,0.174,0.486,53.7,61.5,6.7,14.7,0.457,15.2,27.7,0.152,0.404,14.3,79.2,0.247
6980,MIL,2013-01-19,0,POR,1.0,110,104,106.3,100.5,103.4,0.364,0.205,0.539,48.3,66.7,11.6,7.5,0.477,12.1,20.8,0.295,0.469,16.7,80.5,0.346
6981,MIL,2013-01-22,1,PHI,1.0,110,102,119.6,110.9,92.0,0.418,0.203,0.588,45.2,58.5,10.9,6.3,0.563,11.4,30.8,0.266,0.484,13.7,57.8,0.105
6982,MIL,2013-01-25,0,CLE,0.0,108,113,106.1,111.1,101.7,0.141,0.304,0.553,48.2,79.1,5.9,8.5,0.543,14.8,23.4,0.087,0.558,14.3,78.9,0.198
6983,MIL,2013-01-26,1,GSW,1.0,109,102,111.6,104.4,97.7,0.198,0.297,0.496,53.7,58.5,7.2,10.8,0.47,9.9,36.7,0.139,0.489,13.3,75.0,0.118
6984,MIL,2013-01-29,0,DET,1.0,117,90,126.0,96.9,92.8,0.224,0.235,0.543,48.5,60.9,14.0,11.0,0.526,8.5,41.2,0.143,0.417,17.2,56.3,0.238
6985,MIL,2013-01-30,1,CHI,0.0,88,104,98.0,115.8,89.8,0.232,0.171,0.487,47.7,50.0,3.3,9.0,0.451,16.6,33.3,0.171,0.516,10.2,63.4,0.11
6986,MIL,2013-02-01,0,NYK,0.0,86,96,98.2,109.6,87.6,0.205,0.241,0.475,44.4,54.5,8.0,7.3,0.446,12.6,25.0,0.145,0.507,14.6,66.7,0.25
6987,MIL,2013-02-02,1,ORL,1.0,107,98,110.0,100.8,97.3,0.222,0.267,0.541,44.7,61.9,6.2,12.0,0.517,13.9,30.4,0.156,0.463,14.1,58.3,0.117
6988,MIL,2013-02-05,0,DEN,0.0,104,112,98.4,106.0,105.7,0.11,0.16,0.496,45.4,56.3,5.7,14.7,0.495,13.2,24.5,0.05,0.467,13.7,66.7,0.297
6989,MIL,2013-02-06,0,UTA,0.0,86,100,90.1,104.8,95.4,0.354,0.232,0.454,42.5,51.7,12.6,12.7,0.39,14.4,21.4,0.268,0.512,17.0,62.2,0.21
6990,MIL,2013-02-09,1,DET,0.0,100,105,102.8,107.9,97.3,0.326,0.198,0.509,47.7,55.9,12.3,10.6,0.436,11.7,25.5,0.291,0.542,18.0,73.2,0.181
6991,MIL,2013-02-11,1,WAS,0.0,90,102,96.5,109.4,93.3,0.232,0.242,0.43,47.8,63.9,13.9,8.1,0.405,7.9,29.8,0.137,0.595,18.9,78.8,0.189
6992,MIL,2013-02-13,1,PHI,1.0,94,92,106.6,104.4,88.1,0.239,0.205,0.483,50.0,56.8,10.2,15.9,0.443,11.8,34.8,0.182,0.474,13.9,69.4,0.263
6993,MIL,2013-02-19,0,BRK,,111,113,114.7,116.7,87.7,0.188,0.208,0.534,46.7,50.0,4.1,13.9,0.516,7.1,27.3,0.125,0.527,12.9,64.6,0.187
6994,MIL,2013-02-20,1,BRK,0.0,94,97,97.1,100.2,96.8,0.413,0.187,0.53,52.7,62.9,5.2,15.3,0.507,16.1,17.1,0.24,0.453,10.2,82.0,0.235
6995,MIL,2013-02-23,1,ATL,0.0,102,103,106.0,107.0,96.3,0.225,0.135,0.521,58.6,68.3,8.3,3.2,0.483,14.8,35.4,0.18,0.505,10.2,80.4,0.121
6996,MIL,2013-02-26,0,DAL,1.0,95,90,99.3,94.0,95.7,0.317,0.22,0.508,41.1,64.7,10.4,1.5,0.457,11.4,16.7,0.244,0.429,17.5,66.0,0.2
6997,MIL,2013-02-27,0,HOU,1.0,110,107,106.9,104.0,102.9,0.225,0.27,0.562,47.8,62.8,9.7,9.1,0.534,14.8,20.9,0.169,0.511,14.5,72.3,0.18
6998,MIL,2013-03-02,1,TOR,,122,114,116.0,108.4,95.2,0.326,0.152,0.58,53.3,69.6,7.6,9.0,0.527,11.7,31.0,0.272,0.5,12.9,72.9,0.14
6999,MIL,2013-03-04,1,UTA,,109,108,104.4,103.4,94.6,0.137,0.253,0.541,41.6,64.4,12.5,11.6,0.526,14.4,25.0,0.095,0.424,15.7,56.6,0.242
7000,MIL,2013-03-06,0,LAC,0.0,101,117,109.4,126.7,92.3,0.19,0.367,0.59,44.7,76.3,6.5,1.7,0.563,13.2,13.2,0.152,0.609,9.7,76.3,0.126
7001,MIL,2013-03-09,0,GSW,1.0,103,93,108.8,98.3,94.6,0.244,0.359,0.596,47.2,76.3,8.5,7.5,0.571,14.8,14.6,0.179,0.488,15.8,75.0,0.159
7002,MIL,2013-03-10,0,SAC,1.0,115,113,114.9,112.9,100.1,0.437,0.218,0.554,50.6,55.0,6.0,11.1,0.5,8.0,25.0,0.322,0.5,8.7,76.7,0.202
7003,MIL,2013-03-12,1,DAL,0.0,108,115,110.5,117.7,97.7,0.191,0.236,0.56,50.6,69.8,8.2,11.3,0.528,8.5,15.6,0.157,0.567,8.7,92.1,0.268
7004,MIL,2013-03-13,0,WAS,0.0,93,106,99.1,113.0,93.8,0.141,0.212,0.515,47.8,59.0,8.5,5.7,0.494,13.4,23.9,0.106,0.547,11.9,71.7,0.14
7005,MIL,2013-03-15,1,MIA,0.0,94,107,107.1,121.9,87.8,0.236,0.281,0.478,53.9,54.5,6.8,6.3,0.421,9.2,36.5,0.213,0.563,11.0,78.4,0.228
